id,x,y,right,bottom
13126,-2.605979566,52.91604018,-2.605929566,52.91609018
13125,-2.605979566,52.91609018,-2.605929566,52.91614018
13124,-2.605979566,52.91614018,-2.605929566,52.91619018
13123,-2.605979566,52.91619018,-2.605929566,52.91624018
13122,-2.605979566,52.91624018,-2.605929566,52.91629018
13121,-2.605979566,52.91629018,-2.605929566,52.91634018
13120,-2.605979566,52.91634018,-2.605929566,52.91639018
13119,-2.605979566,52.91639018,-2.605929566,52.91644018
13118,-2.605979566,52.91644018,-2.605929566,52.91649018
13309,-2.605879566,52.91569018,-2.605829566,52.91574018
13308,-2.605879566,52.91574018,-2.605829566,52.91579018
13307,-2.605879566,52.91579018,-2.605829566,52.91584018
13306,-2.605879566,52.91584018,-2.605829566,52.91589018
13305,-2.605879566,52.91589018,-2.605829566,52.91594018
13304,-2.605879566,52.91594018,-2.605829566,52.91599018
13303,-2.605879566,52.91599018,-2.605829566,52.91604018
13302,-2.605879566,52.91604018,-2.605829566,52.91609018
13301,-2.605879566,52.91609018,-2.605829566,52.91614018
13300,-2.605879566,52.91614018,-2.605829566,52.91619018
13299,-2.605879566,52.91619018,-2.605829566,52.91624018
13298,-2.605879566,52.91624018,-2.605829566,52.91629018
13297,-2.605879566,52.91629018,-2.605829566,52.91634018
13296,-2.605879566,52.91634018,-2.605829566,52.91639018
13295,-2.605879566,52.91639018,-2.605829566,52.91644018
13294,-2.605879566,52.91644018,-2.605829566,52.91649018
13293,-2.605879566,52.91649018,-2.605829566,52.91654018
13215,-2.605929566,52.91599018,-2.605879566,52.91604018
13214,-2.605929566,52.91604018,-2.605879566,52.91609018
13213,-2.605929566,52.91609018,-2.605879566,52.91614018
13212,-2.605929566,52.91614018,-2.605879566,52.91619018
13211,-2.605929566,52.91619018,-2.605879566,52.91624018
13210,-2.605929566,52.91624018,-2.605879566,52.91629018
13209,-2.605929566,52.91629018,-2.605879566,52.91634018
13208,-2.605929566,52.91634018,-2.605879566,52.91639018
13207,-2.605929566,52.91639018,-2.605879566,52.91644018
13206,-2.605929566,52.91644018,-2.605879566,52.91649018
13221,-2.605929566,52.91569018,-2.605879566,52.91574018
13220,-2.605929566,52.91574018,-2.605879566,52.91579018
13219,-2.605929566,52.91579018,-2.605879566,52.91584018
13218,-2.605929566,52.91584018,-2.605879566,52.91589018
13217,-2.605929566,52.91589018,-2.605879566,52.91594018
13216,-2.605929566,52.91594018,-2.605879566,52.91599018
12869,-2.606129566,52.91569018,-2.606079566,52.91574018
12868,-2.606129566,52.91574018,-2.606079566,52.91579018
12867,-2.606129566,52.91579018,-2.606079566,52.91584018
12866,-2.606129566,52.91584018,-2.606079566,52.91589018
12865,-2.606129566,52.91589018,-2.606079566,52.91594018
12864,-2.606129566,52.91594018,-2.606079566,52.91599018
12863,-2.606129566,52.91599018,-2.606079566,52.91604018
12862,-2.606129566,52.91604018,-2.606079566,52.91609018
12861,-2.606129566,52.91609018,-2.606079566,52.91614018
12860,-2.606129566,52.91614018,-2.606079566,52.91619018
12859,-2.606129566,52.91619018,-2.606079566,52.91624018
12858,-2.606129566,52.91624018,-2.606079566,52.91629018
12857,-2.606129566,52.91629018,-2.606079566,52.91634018
12856,-2.606129566,52.91634018,-2.606079566,52.91639018
