id,x,y,right,bottom
25933,359316.2612,335567.9782,359319.2612,335570.9782
25934,359316.2612,335564.9782,359319.2612,335567.9782
25935,359316.2612,335561.9782,359319.2612,335564.9782
25936,359316.2612,335558.9782,359319.2612,335561.9782
25937,359316.2612,335555.9782,359319.2612,335558.9782
25938,359316.2612,335552.9782,359319.2612,335555.9782
25939,359316.2612,335549.9782,359319.2612,335552.9782
25940,359316.2612,335546.9782,359319.2612,335549.9782
25941,359316.2612,335543.9782,359319.2612,335546.9782
25942,359316.2612,335540.9782,359319.2612,335543.9782
25943,359316.2612,335537.9782,359319.2612,335540.9782
25944,359316.2612,335534.9782,359319.2612,335537.9782
25945,359316.2612,335531.9782,359319.2612,335534.9782
25946,359316.2612,335528.9782,359319.2612,335531.9782
25947,359316.2612,335525.9782,359319.2612,335528.9782
25948,359316.2612,335522.9782,359319.2612,335525.9782
25949,359316.2612,335519.9782,359319.2612,335522.9782
25950,359316.2612,335516.9782,359319.2612,335519.9782
25951,359316.2612,335513.9782,359319.2612,335516.9782
25952,359316.2612,335510.9782,359319.2612,335513.9782
25953,359316.2612,335507.9782,359319.2612,335510.9782
25954,359316.2612,335504.9782,359319.2612,335507.9782
25955,359316.2612,335501.9782,359319.2612,335504.9782
25956,359316.2612,335498.9782,359319.2612,335501.9782
25957,359316.2612,335495.9782,359319.2612,335498.9782
25958,359316.2612,335492.9782,359319.2612,335495.9782
25959,359316.2612,335489.9782,359319.2612,335492.9782
25960,359316.2612,335486.9782,359319.2612,335489.9782
25961,359316.2612,335483.9782,359319.2612,335486.9782
25962,359316.2612,335480.9782,359319.2612,335483.9782
25963,359316.2612,335477.9782,359319.2612,335480.9782
25964,359316.2612,335474.9782,359319.2612,335477.9782
25965,359316.2612,335471.9782,359319.2612,335474.9782
25966,359316.2612,335468.9782,359319.2612,335471.9782
25967,359316.2612,335465.9782,359319.2612,335468.9782
25968,359316.2612,335462.9782,359319.2612,335465.9782
25969,359316.2612,335459.9782,359319.2612,335462.9782
25970,359316.2612,335456.9782,359319.2612,335459.9782
25971,359316.2612,335453.9782,359319.2612,335456.9782
25972,359316.2612,335450.9782,359319.2612,335453.9782
25973,359316.2612,335447.9782,359319.2612,335450.9782
25974,359316.2612,335444.9782,359319.2612,335447.9782
26087,359319.2612,335600.9782,359322.2612,335603.9782
26088,359319.2612,335597.9782,359322.2612,335600.9782
26089,359319.2612,335594.9782,359322.2612,335597.9782
26090,359319.2612,335591.9782,359322.2612,335594.9782
26091,359319.2612,335588.9782,359322.2612,335591.9782
26092,359319.2612,335585.9782,359322.2612,335588.9782
26093,359319.2612,335582.9782,359322.2612,335585.9782
26094,359319.2612,335579.9782,359322.2612,335582.9782
26095,359319.2612,335576.9782,359322.2612,335579.9782
26096,359319.2612,335573.9782,359322.2612,335576.9782
26097,359319.2612,335570.9782,359322.2612,335573.9782
26098,359319.2612,335567.9782,359322.2612,335570.9782
26099,359319.2612,335564.9782,359322.2612,335567.9782
26100,359319.2612,335561.9782,359322.2612,335564.9782
26101,359319.2612,335558.9782,359322.2612,335561.9782
26102,359319.2612,335555.9782,359322.2612,335558.9782
26103,359319.2612,335552.9782,359322.2612,335555.9782
26104,359319.2612,335549.9782,359322.2612,335552.9782
26105,359319.2612,335546.9782,359322.2612,335549.9782
26106,359319.2612,335543.9782,359322.2612,335546.9782
26107,359319.2612,335540.9782,359322.2612,335543.9782
26108,359319.2612,335537.9782,359322.2612,335540.9782
26109,359319.2612,335534.9782,359322.2612,335537.9782
26110,359319.2612,335531.9782,359322.2612,335534.9782
26111,359319.2612,335528.9782,359322.2612,335531.9782
26112,359319.2612,335525.9782,359322.2612,335528.9782
26113,359319.2612,335522.9782,359322.2612,335525.9782
26114,359319.2612,335519.9782,359322.2612,335522.9782
26115,359319.2612,335516.9782,359322.2612,335519.9782
26116,359319.2612,335513.9782,359322.2612,335516.9782
26117,359319.2612,335510.9782,359322.2612,335513.9782
26118,359319.2612,335507.9782,359322.2612,335510.9782
26119,359319.2612,335504.9782,359322.2612,335507.9782
26120,359319.2612,335501.9782,359322.2612,335504.9782
26121,359319.2612,335498.9782,359322.2612,335501.9782
26122,359319.2612,335495.9782,359322.2612,335498.9782
26123,359319.2612,335492.9782,359322.2612,335495.9782
26124,359319.2612,335489.9782,359322.2612,335492.9782
26125,359319.2612,335486.9782,359322.2612,335489.9782
26126,359319.2612,335483.9782,359322.2612,335486.9782
26127,359319.2612,335480.9782,359322.2612,335483.9782
26128,359319.2612,335477.9782,359322.2612,335480.9782
26129,359319.2612,335474.9782,359322.2612,335477.9782
26130,359319.2612,335471.9782,359322.2612,335474.9782
26131,359319.2612,335468.9782,359322.2612,335471.9782
26132,359319.2612,335465.9782,359322.2612,335468.9782
26133,359319.2612,335462.9782,359322.2612,335465.9782
26134,359319.2612,335459.9782,359322.2612,335462.9782
26135,359319.2612,335456.9782,359322.2612,335459.9782
26136,359319.2612,335453.9782,359322.2612,335456.9782
26137,359319.2612,335450.9782,359322.2612,335453.9782
26138,359319.2612,335447.9782,359322.2612,335450.9782
26252,359322.2612,335600.9782,359325.2612,335603.9782
26253,359322.2612,335597.9782,359325.2612,335600.9782
26254,359322.2612,335594.9782,359325.2612,335597.9782
26255,359322.2612,335591.9782,359325.2612,335594.9782
26256,359322.2612,335588.9782,359325.2612,335591.9782
26257,359322.2612,335585.9782,359325.2612,335588.9782
26258,359322.2612,335582.9782,359325.2612,335585.9782
26259,359322.2612,335579.9782,359325.2612,335582.9782
26260,359322.2612,335576.9782,359325.2612,335579.9782
26261,359322.2612,335573.9782,359325.2612,335576.9782
26262,359322.2612,335570.9782,359325.2612,335573.9782
26263,359322.2612,335567.9782,359325.2612,335570.9782
26264,359322.2612,335564.9782,359325.2612,335567.9782
26265,359322.2612,335561.9782,359325.2612,335564.9782
26266,359322.2612,335558.9782,359325.2612,335561.9782
26267,359322.2612,335555.9782,359325.2612,335558.9782
26268,359322.2612,335552.9782,359325.2612,335555.9782
26269,359322.2612,335549.9782,359325.2612,335552.9782
26270,359322.2612,335546.9782,359325.2612,335549.9782
26271,359322.2612,335543.9782,359325.2612,335546.9782
26272,359322.2612,335540.9782,359325.2612,335543.9782
26273,359322.2612,335537.9782,359325.2612,335540.9782
26274,359322.2612,335534.9782,359325.2612,335537.9782
26275,359322.2612,335531.9782,359325.2612,335534.9782
26276,359322.2612,335528.9782,359325.2612,335531.9782
26277,359322.2612,335525.9782,359325.2612,335528.9782
26278,359322.2612,335522.9782,359325.2612,335525.9782
26279,359322.2612,335519.9782,359325.2612,335522.9782
26280,359322.2612,335516.9782,359325.2612,335519.9782
26281,359322.2612,335513.9782,359325.2612,335516.9782
26282,359322.2612,335510.9782,359325.2612,335513.9782
26283,359322.2612,335507.9782,359325.2612,335510.9782
26284,359322.2612,335504.9782,359325.2612,335507.9782
26285,359322.2612,335501.9782,359325.2612,335504.9782
26286,359322.2612,335498.9782,359325.2612,335501.9782
26287,359322.2612,335495.9782,359325.2612,335498.9782
26288,359322.2612,335492.9782,359325.2612,335495.9782
26289,359322.2612,335489.9782,359325.2612,335492.9782
26290,359322.2612,335486.9782,359325.2612,335489.9782
26291,359322.2612,335483.9782,359325.2612,335486.9782
26292,359322.2612,335480.9782,359325.2612,335483.9782
26293,359322.2612,335477.9782,359325.2612,335480.9782
26294,359322.2612,335474.9782,359325.2612,335477.9782
26295,359322.2612,335471.9782,359325.2612,335474.9782
26296,359322.2612,335468.9782,359325.2612,335471.9782
26297,359322.2612,335465.9782,359325.2612,335468.9782
26298,359322.2612,335462.9782,359325.2612,335465.9782
26299,359322.2612,335459.9782,359325.2612,335462.9782
26300,359322.2612,335456.9782,359325.2612,335459.9782
26301,359322.2612,335453.9782,359325.2612,335456.9782
26302,359322.2612,335450.9782,359325.2612,335453.9782
26303,359322.2612,335447.9782,359325.2612,335450.9782
26416,359325.2612,335603.9782,359328.2612,335606.9782
26417,359325.2612,335600.9782,359328.2612,335603.9782
26418,359325.2612,335597.9782,359328.2612,335600.9782
26419,359325.2612,335594.9782,359328.2612,335597.9782
26420,359325.2612,335591.9782,359328.2612,335594.9782
26421,359325.2612,335588.9782,359328.2612,335591.9782
26422,359325.2612,335585.9782,359328.2612,335588.9782
26423,359325.2612,335582.9782,359328.2612,335585.9782
26424,359325.2612,335579.9782,359328.2612,335582.9782
26425,359325.2612,335576.9782,359328.2612,335579.9782
26426,359325.2612,335573.9782,359328.2612,335576.9782
26427,359325.2612,335570.9782,359328.2612,335573.9782
26428,359325.2612,335567.9782,359328.2612,335570.9782
26429,359325.2612,335564.9782,359328.2612,335567.9782
26430,359325.2612,335561.9782,359328.2612,335564.9782
26431,359325.2612,335558.9782,359328.2612,335561.9782
26432,359325.2612,335555.9782,359328.2612,335558.9782
26433,359325.2612,335552.9782,359328.2612,335555.9782
26434,359325.2612,335549.9782,359328.2612,335552.9782
26435,359325.2612,335546.9782,359328.2612,335549.9782
26436,359325.2612,335543.9782,359328.2612,335546.9782
26437,359325.2612,335540.9782,359328.2612,335543.9782
26438,359325.2612,335537.9782,359328.2612,335540.9782
26439,359325.2612,335534.9782,359328.2612,335537.9782
26440,359325.2612,335531.9782,359328.2612,335534.9782
26441,359325.2612,335528.9782,359328.2612,335531.9782
26442,359325.2612,335525.9782,359328.2612,335528.9782
26443,359325.2612,335522.9782,359328.2612,335525.9782
26444,359325.2612,335519.9782,359328.2612,335522.9782
26445,359325.2612,335516.9782,359328.2612,335519.9782
26446,359325.2612,335513.9782,359328.2612,335516.9782
26447,359325.2612,335510.9782,359328.2612,335513.9782
26448,359325.2612,335507.9782,359328.2612,335510.9782
26449,359325.2612,335504.9782,359328.2612,335507.9782
26450,359325.2612,335501.9782,359328.2612,335504.9782
26451,359325.2612,335498.9782,359328.2612,335501.9782
26452,359325.2612,335495.9782,359328.2612,335498.9782
26453,359325.2612,335492.9782,359328.2612,335495.9782
26454,359325.2612,335489.9782,359328.2612,335492.9782
26455,359325.2612,335486.9782,359328.2612,335489.9782
26456,359325.2612,335483.9782,359328.2612,335486.9782
26457,359325.2612,335480.9782,359328.2612,335483.9782
26458,359325.2612,335477.9782,359328.2612,335480.9782
26459,359325.2612,335474.9782,359328.2612,335477.9782
26460,359325.2612,335471.9782,359328.2612,335474.9782
26461,359325.2612,335468.9782,359328.2612,335471.9782
26462,359325.2612,335465.9782,359328.2612,335468.9782
26463,359325.2612,335462.9782,359328.2612,335465.9782
26464,359325.2612,335459.9782,359328.2612,335462.9782
26465,359325.2612,335456.9782,359328.2612,335459.9782
26466,359325.2612,335453.9782,359328.2612,335456.9782
26467,359325.2612,335450.9782,359328.2612,335453.9782
26581,359328.2612,335603.9782,359331.2612,335606.9782
26582,359328.2612,335600.9782,359331.2612,335603.9782
26583,359328.2612,335597.9782,359331.2612,335600.9782
26584,359328.2612,335594.9782,359331.2612,335597.9782
26585,359328.2612,335591.9782,359331.2612,335594.9782
26586,359328.2612,335588.9782,359331.2612,335591.9782
26587,359328.2612,335585.9782,359331.2612,335588.9782
26588,359328.2612,335582.9782,359331.2612,335585.9782
26589,359328.2612,335579.9782,359331.2612,335582.9782
26590,359328.2612,335576.9782,359331.2612,335579.9782
26591,359328.2612,335573.9782,359331.2612,335576.9782
26592,359328.2612,335570.9782,359331.2612,335573.9782
26593,359328.2612,335567.9782,359331.2612,335570.9782
26594,359328.2612,335564.9782,359331.2612,335567.9782
26595,359328.2612,335561.9782,359331.2612,335564.9782
26596,359328.2612,335558.9782,359331.2612,335561.9782
26597,359328.2612,335555.9782,359331.2612,335558.9782
26598,359328.2612,335552.9782,359331.2612,335555.9782
26599,359328.2612,335549.9782,359331.2612,335552.9782
26600,359328.2612,335546.9782,359331.2612,335549.9782
26601,359328.2612,335543.9782,359331.2612,335546.9782
26602,359328.2612,335540.9782,359331.2612,335543.9782
26603,359328.2612,335537.9782,359331.2612,335540.9782
26604,359328.2612,335534.9782,359331.2612,335537.9782
26605,359328.2612,335531.9782,359331.2612,335534.9782
26606,359328.2612,335528.9782,359331.2612,335531.9782
26607,359328.2612,335525.9782,359331.2612,335528.9782
26608,359328.2612,335522.9782,359331.2612,335525.9782
26609,359328.2612,335519.9782,359331.2612,335522.9782
26610,359328.2612,335516.9782,359331.2612,335519.9782
26611,359328.2612,335513.9782,359331.2612,335516.9782
26612,359328.2612,335510.9782,359331.2612,335513.9782
26613,359328.2612,335507.9782,359331.2612,335510.9782
26614,359328.2612,335504.9782,359331.2612,335507.9782
26615,359328.2612,335501.9782,359331.2612,335504.9782
26616,359328.2612,335498.9782,359331.2612,335501.9782
26617,359328.2612,335495.9782,359331.2612,335498.9782
26618,359328.2612,335492.9782,359331.2612,335495.9782
26619,359328.2612,335489.9782,359331.2612,335492.9782
26620,359328.2612,335486.9782,359331.2612,335489.9782
26621,359328.2612,335483.9782,359331.2612,335486.9782
26622,359328.2612,335480.9782,359331.2612,335483.9782
26623,359328.2612,335477.9782,359331.2612,335480.9782
26624,359328.2612,335474.9782,359331.2612,335477.9782
26625,359328.2612,335471.9782,359331.2612,335474.9782
26626,359328.2612,335468.9782,359331.2612,335471.9782
26627,359328.2612,335465.9782,359331.2612,335468.9782
26628,359328.2612,335462.9782,359331.2612,335465.9782
26629,359328.2612,335459.9782,359331.2612,335462.9782
26630,359328.2612,335456.9782,359331.2612,335459.9782
26631,359328.2612,335453.9782,359331.2612,335456.9782
26632,359328.2612,335450.9782,359331.2612,335453.9782
26745,359331.2612,335606.9782,359334.2612,335609.9782
26746,359331.2612,335603.9782,359334.2612,335606.9782
26747,359331.2612,335600.9782,359334.2612,335603.9782
26748,359331.2612,335597.9782,359334.2612,335600.9782
26749,359331.2612,335594.9782,359334.2612,335597.9782
26750,359331.2612,335591.9782,359334.2612,335594.9782
26751,359331.2612,335588.9782,359334.2612,335591.9782
26752,359331.2612,335585.9782,359334.2612,335588.9782
26753,359331.2612,335582.9782,359334.2612,335585.9782
26754,359331.2612,335579.9782,359334.2612,335582.9782
26755,359331.2612,335576.9782,359334.2612,335579.9782
26756,359331.2612,335573.9782,359334.2612,335576.9782
26757,359331.2612,335570.9782,359334.2612,335573.9782
26758,359331.2612,335567.9782,359334.2612,335570.9782
26759,359331.2612,335564.9782,359334.2612,335567.9782
26760,359331.2612,335561.9782,359334.2612,335564.9782
26761,359331.2612,335558.9782,359334.2612,335561.9782
26762,359331.2612,335555.9782,359334.2612,335558.9782
26763,359331.2612,335552.9782,359334.2612,335555.9782
26764,359331.2612,335549.9782,359334.2612,335552.9782
26765,359331.2612,335546.9782,359334.2612,335549.9782
26766,359331.2612,335543.9782,359334.2612,335546.9782
26767,359331.2612,335540.9782,359334.2612,335543.9782
26768,359331.2612,335537.9782,359334.2612,335540.9782
26769,359331.2612,335534.9782,359334.2612,335537.9782
26770,359331.2612,335531.9782,359334.2612,335534.9782
26771,359331.2612,335528.9782,359334.2612,335531.9782
26772,359331.2612,335525.9782,359334.2612,335528.9782
26773,359331.2612,335522.9782,359334.2612,335525.9782
26774,359331.2612,335519.9782,359334.2612,335522.9782
26775,359331.2612,335516.9782,359334.2612,335519.9782
26776,359331.2612,335513.9782,359334.2612,335516.9782
26777,359331.2612,335510.9782,359334.2612,335513.9782
26778,359331.2612,335507.9782,359334.2612,335510.9782
26779,359331.2612,335504.9782,359334.2612,335507.9782
26780,359331.2612,335501.9782,359334.2612,335504.9782
26781,359331.2612,335498.9782,359334.2612,335501.9782
26782,359331.2612,335495.9782,359334.2612,335498.9782
26783,359331.2612,335492.9782,359334.2612,335495.9782
26784,359331.2612,335489.9782,359334.2612,335492.9782
26785,359331.2612,335486.9782,359334.2612,335489.9782
26786,359331.2612,335483.9782,359334.2612,335486.9782
26787,359331.2612,335480.9782,359334.2612,335483.9782
26788,359331.2612,335477.9782,359334.2612,335480.9782
26789,359331.2612,335474.9782,359334.2612,335477.9782
26790,359331.2612,335471.9782,359334.2612,335474.9782
26791,359331.2612,335468.9782,359334.2612,335471.9782
26792,359331.2612,335465.9782,359334.2612,335468.9782
26793,359331.2612,335462.9782,359334.2612,335465.9782
26794,359331.2612,335459.9782,359334.2612,335462.9782
26795,359331.2612,335456.9782,359334.2612,335459.9782
26796,359331.2612,335453.9782,359334.2612,335456.9782
26797,359331.2612,335450.9782,359334.2612,335453.9782
26910,359334.2612,335606.9782,359337.2612,335609.9782
26911,359334.2612,335603.9782,359337.2612,335606.9782
26912,359334.2612,335600.9782,359337.2612,335603.9782
26913,359334.2612,335597.9782,359337.2612,335600.9782
26914,359334.2612,335594.9782,359337.2612,335597.9782
26915,359334.2612,335591.9782,359337.2612,335594.9782
26916,359334.2612,335588.9782,359337.2612,335591.9782
26917,359334.2612,335585.9782,359337.2612,335588.9782
26918,359334.2612,335582.9782,359337.2612,335585.9782
26919,359334.2612,335579.9782,359337.2612,335582.9782
26920,359334.2612,335576.9782,359337.2612,335579.9782
26921,359334.2612,335573.9782,359337.2612,335576.9782
26922,359334.2612,335570.9782,359337.2612,335573.9782
26923,359334.2612,335567.9782,359337.2612,335570.9782
26924,359334.2612,335564.9782,359337.2612,335567.9782
26925,359334.2612,335561.9782,359337.2612,335564.9782
26926,359334.2612,335558.9782,359337.2612,335561.9782
26927,359334.2612,335555.9782,359337.2612,335558.9782
26928,359334.2612,335552.9782,359337.2612,335555.9782
26929,359334.2612,335549.9782,359337.2612,335552.9782
26930,359334.2612,335546.9782,359337.2612,335549.9782
26931,359334.2612,335543.9782,359337.2612,335546.9782
26932,359334.2612,335540.9782,359337.2612,335543.9782
26933,359334.2612,335537.9782,359337.2612,335540.9782
26934,359334.2612,335534.9782,359337.2612,335537.9782
26935,359334.2612,335531.9782,359337.2612,335534.9782
26936,359334.2612,335528.9782,359337.2612,335531.9782
26937,359334.2612,335525.9782,359337.2612,335528.9782
26938,359334.2612,335522.9782,359337.2612,335525.9782
26939,359334.2612,335519.9782,359337.2612,335522.9782
26940,359334.2612,335516.9782,359337.2612,335519.9782
26941,359334.2612,335513.9782,359337.2612,335516.9782
26942,359334.2612,335510.9782,359337.2612,335513.9782
26943,359334.2612,335507.9782,359337.2612,335510.9782
26944,359334.2612,335504.9782,359337.2612,335507.9782
26945,359334.2612,335501.9782,359337.2612,335504.9782
26946,359334.2612,335498.9782,359337.2612,335501.9782
26947,359334.2612,335495.9782,359337.2612,335498.9782
26948,359334.2612,335492.9782,359337.2612,335495.9782
26949,359334.2612,335489.9782,359337.2612,335492.9782
26950,359334.2612,335486.9782,359337.2612,335489.9782
26951,359334.2612,335483.9782,359337.2612,335486.9782
26952,359334.2612,335480.9782,359337.2612,335483.9782
26953,359334.2612,335477.9782,359337.2612,335480.9782
26954,359334.2612,335474.9782,359337.2612,335477.9782
26955,359334.2612,335471.9782,359337.2612,335474.9782
26956,359334.2612,335468.9782,359337.2612,335471.9782
26957,359334.2612,335465.9782,359337.2612,335468.9782
26958,359334.2612,335462.9782,359337.2612,335465.9782
26959,359334.2612,335459.9782,359337.2612,335462.9782
26960,359334.2612,335456.9782,359337.2612,335459.9782
26961,359334.2612,335453.9782,359337.2612,335456.9782
27074,359337.2612,335609.9782,359340.2612,335612.9782
27075,359337.2612,335606.9782,359340.2612,335609.9782
27076,359337.2612,335603.9782,359340.2612,335606.9782
27077,359337.2612,335600.9782,359340.2612,335603.9782
27078,359337.2612,335597.9782,359340.2612,335600.9782
27079,359337.2612,335594.9782,359340.2612,335597.9782
27080,359337.2612,335591.9782,359340.2612,335594.9782
27081,359337.2612,335588.9782,359340.2612,335591.9782
27082,359337.2612,335585.9782,359340.2612,335588.9782
27083,359337.2612,335582.9782,359340.2612,335585.9782
27084,359337.2612,335579.9782,359340.2612,335582.9782
27085,359337.2612,335576.9782,359340.2612,335579.9782
27086,359337.2612,335573.9782,359340.2612,335576.9782
27087,359337.2612,335570.9782,359340.2612,335573.9782
27088,359337.2612,335567.9782,359340.2612,335570.9782
27089,359337.2612,335564.9782,359340.2612,335567.9782
27090,359337.2612,335561.9782,359340.2612,335564.9782
27091,359337.2612,335558.9782,359340.2612,335561.9782
27092,359337.2612,335555.9782,359340.2612,335558.9782
27093,359337.2612,335552.9782,359340.2612,335555.9782
27094,359337.2612,335549.9782,359340.2612,335552.9782
27095,359337.2612,335546.9782,359340.2612,335549.9782
27096,359337.2612,335543.9782,359340.2612,335546.9782
27097,359337.2612,335540.9782,359340.2612,335543.9782
27098,359337.2612,335537.9782,359340.2612,335540.9782
27099,359337.2612,335534.9782,359340.2612,335537.9782
27100,359337.2612,335531.9782,359340.2612,335534.9782
27101,359337.2612,335528.9782,359340.2612,335531.9782
27102,359337.2612,335525.9782,359340.2612,335528.9782
27103,359337.2612,335522.9782,359340.2612,335525.9782
27104,359337.2612,335519.9782,359340.2612,335522.9782
27105,359337.2612,335516.9782,359340.2612,335519.9782
27106,359337.2612,335513.9782,359340.2612,335516.9782
27107,359337.2612,335510.9782,359340.2612,335513.9782
27108,359337.2612,335507.9782,359340.2612,335510.9782
27109,359337.2612,335504.9782,359340.2612,335507.9782
27110,359337.2612,335501.9782,359340.2612,335504.9782
27111,359337.2612,335498.9782,359340.2612,335501.9782
27112,359337.2612,335495.9782,359340.2612,335498.9782
27113,359337.2612,335492.9782,359340.2612,335495.9782
27114,359337.2612,335489.9782,359340.2612,335492.9782
27115,359337.2612,335486.9782,359340.2612,335489.9782
27116,359337.2612,335483.9782,359340.2612,335486.9782
27117,359337.2612,335480.9782,359340.2612,335483.9782
27118,359337.2612,335477.9782,359340.2612,335480.9782
27119,359337.2612,335474.9782,359340.2612,335477.9782
27120,359337.2612,335471.9782,359340.2612,335474.9782
27121,359337.2612,335468.9782,359340.2612,335471.9782
27122,359337.2612,335465.9782,359340.2612,335468.9782
27123,359337.2612,335462.9782,359340.2612,335465.9782
27124,359337.2612,335459.9782,359340.2612,335462.9782
27125,359337.2612,335456.9782,359340.2612,335459.9782
27126,359337.2612,335453.9782,359340.2612,335456.9782
27239,359340.2612,335609.9782,359343.2612,335612.9782
27240,359340.2612,335606.9782,359343.2612,335609.9782
27241,359340.2612,335603.9782,359343.2612,335606.9782
27242,359340.2612,335600.9782,359343.2612,335603.9782
27243,359340.2612,335597.9782,359343.2612,335600.9782
27244,359340.2612,335594.9782,359343.2612,335597.9782
27245,359340.2612,335591.9782,359343.2612,335594.9782
27246,359340.2612,335588.9782,359343.2612,335591.9782
27247,359340.2612,335585.9782,359343.2612,335588.9782
27248,359340.2612,335582.9782,359343.2612,335585.9782
27249,359340.2612,335579.9782,359343.2612,335582.9782
27250,359340.2612,335576.9782,359343.2612,335579.9782
27251,359340.2612,335573.9782,359343.2612,335576.9782
27252,359340.2612,335570.9782,359343.2612,335573.9782
27253,359340.2612,335567.9782,359343.2612,335570.9782
27254,359340.2612,335564.9782,359343.2612,335567.9782
27255,359340.2612,335561.9782,359343.2612,335564.9782
27256,359340.2612,335558.9782,359343.2612,335561.9782
27257,359340.2612,335555.9782,359343.2612,335558.9782
27258,359340.2612,335552.9782,359343.2612,335555.9782
27259,359340.2612,335549.9782,359343.2612,335552.9782
27260,359340.2612,335546.9782,359343.2612,335549.9782
27261,359340.2612,335543.9782,359343.2612,335546.9782
27262,359340.2612,335540.9782,359343.2612,335543.9782
27263,359340.2612,335537.9782,359343.2612,335540.9782
27264,359340.2612,335534.9782,359343.2612,335537.9782
27265,359340.2612,335531.9782,359343.2612,335534.9782
27266,359340.2612,335528.9782,359343.2612,335531.9782
27267,359340.2612,335525.9782,359343.2612,335528.9782
27268,359340.2612,335522.9782,359343.2612,335525.9782
27269,359340.2612,335519.9782,359343.2612,335522.9782
27270,359340.2612,335516.9782,359343.2612,335519.9782
27271,359340.2612,335513.9782,359343.2612,335516.9782
27272,359340.2612,335510.9782,359343.2612,335513.9782
27273,359340.2612,335507.9782,359343.2612,335510.9782
27274,359340.2612,335504.9782,359343.2612,335507.9782
27275,359340.2612,335501.9782,359343.2612,335504.9782
27276,359340.2612,335498.9782,359343.2612,335501.9782
27277,359340.2612,335495.9782,359343.2612,335498.9782
27278,359340.2612,335492.9782,359343.2612,335495.9782
27279,359340.2612,335489.9782,359343.2612,335492.9782
27280,359340.2612,335486.9782,359343.2612,335489.9782
27281,359340.2612,335483.9782,359343.2612,335486.9782
27282,359340.2612,335480.9782,359343.2612,335483.9782
27283,359340.2612,335477.9782,359343.2612,335480.9782
27284,359340.2612,335474.9782,359343.2612,335477.9782
27285,359340.2612,335471.9782,359343.2612,335474.9782
27286,359340.2612,335468.9782,359343.2612,335471.9782
27287,359340.2612,335465.9782,359343.2612,335468.9782
27288,359340.2612,335462.9782,359343.2612,335465.9782
27289,359340.2612,335459.9782,359343.2612,335462.9782
27290,359340.2612,335456.9782,359343.2612,335459.9782
27403,359343.2612,335612.9782,359346.2612,335615.9782
27404,359343.2612,335609.9782,359346.2612,335612.9782
27405,359343.2612,335606.9782,359346.2612,335609.9782
27406,359343.2612,335603.9782,359346.2612,335606.9782
27407,359343.2612,335600.9782,359346.2612,335603.9782
27408,359343.2612,335597.9782,359346.2612,335600.9782
27409,359343.2612,335594.9782,359346.2612,335597.9782
27410,359343.2612,335591.9782,359346.2612,335594.9782
27411,359343.2612,335588.9782,359346.2612,335591.9782
27412,359343.2612,335585.9782,359346.2612,335588.9782
27413,359343.2612,335582.9782,359346.2612,335585.9782
27414,359343.2612,335579.9782,359346.2612,335582.9782
27415,359343.2612,335576.9782,359346.2612,335579.9782
27416,359343.2612,335573.9782,359346.2612,335576.9782
27417,359343.2612,335570.9782,359346.2612,335573.9782
27418,359343.2612,335567.9782,359346.2612,335570.9782
27419,359343.2612,335564.9782,359346.2612,335567.9782
27420,359343.2612,335561.9782,359346.2612,335564.9782
27421,359343.2612,335558.9782,359346.2612,335561.9782
27422,359343.2612,335555.9782,359346.2612,335558.9782
27423,359343.2612,335552.9782,359346.2612,335555.9782
27424,359343.2612,335549.9782,359346.2612,335552.9782
27425,359343.2612,335546.9782,359346.2612,335549.9782
27426,359343.2612,335543.9782,359346.2612,335546.9782
27427,359343.2612,335540.9782,359346.2612,335543.9782
27428,359343.2612,335537.9782,359346.2612,335540.9782
27429,359343.2612,335534.9782,359346.2612,335537.9782
27430,359343.2612,335531.9782,359346.2612,335534.9782
27431,359343.2612,335528.9782,359346.2612,335531.9782
27432,359343.2612,335525.9782,359346.2612,335528.9782
27433,359343.2612,335522.9782,359346.2612,335525.9782
27434,359343.2612,335519.9782,359346.2612,335522.9782
27435,359343.2612,335516.9782,359346.2612,335519.9782
27436,359343.2612,335513.9782,359346.2612,335516.9782
27437,359343.2612,335510.9782,359346.2612,335513.9782
27438,359343.2612,335507.9782,359346.2612,335510.9782
27439,359343.2612,335504.9782,359346.2612,335507.9782
27440,359343.2612,335501.9782,359346.2612,335504.9782
27441,359343.2612,335498.9782,359346.2612,335501.9782
27442,359343.2612,335495.9782,359346.2612,335498.9782
27443,359343.2612,335492.9782,359346.2612,335495.9782
27444,359343.2612,335489.9782,359346.2612,335492.9782
27445,359343.2612,335486.9782,359346.2612,335489.9782
27446,359343.2612,335483.9782,359346.2612,335486.9782
27447,359343.2612,335480.9782,359346.2612,335483.9782
27448,359343.2612,335477.9782,359346.2612,335480.9782
27449,359343.2612,335474.9782,359346.2612,335477.9782
27450,359343.2612,335471.9782,359346.2612,335474.9782
27451,359343.2612,335468.9782,359346.2612,335471.9782
27452,359343.2612,335465.9782,359346.2612,335468.9782
27453,359343.2612,335462.9782,359346.2612,335465.9782
27454,359343.2612,335459.9782,359346.2612,335462.9782
27455,359343.2612,335456.9782,359346.2612,335459.9782
27567,359346.2612,335615.9782,359349.2612,335618.9782
27568,359346.2612,335612.9782,359349.2612,335615.9782
27569,359346.2612,335609.9782,359349.2612,335612.9782
27570,359346.2612,335606.9782,359349.2612,335609.9782
27571,359346.2612,335603.9782,359349.2612,335606.9782
